id,businessLineSlug,categorySlug,type,nameEn,nameAr,shortDescEn,shortDescAr,longDescEn,longDescAr,amountMinEgp,amountMaxEgp,tenureMinMonths,tenureMaxMonths,installmentPeriod,flatInterestRatePct,decliningInterestRatePct,adminFeePct,adminFeeMinEgp,adminFeeMaxEgp,insuranceRequired,minDownPaymentPct,earlySettlementFeePct,latePaymentFeePct,isActive
cmopbg9fyg5lpyc7kykzvozcw,consumer-financing,trucks,TRUCK_LOAN,Trucks - Flexible Imported (Extended),الشاحنات - المرنة المستوردة (ممتدة),A standard truck & commercial-vehicle financing option.,تمويل الشاحنات والمركبات التجارية - الباقة القياسية.,"A standard truck & commercial-vehicle financing option, offered at a premium cost reflecting maximum flexibility with no down payment required. A 28.64% flat rate (49.25% declining), terms run 12–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 50,000 up to EGP 8,000,000.","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بدون مقدم. بمعدل ثابت 28.64% (متناقص 49.25%)، وفترة سداد من 12 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 8,000,000 جنيه.",50000,8000000,12,60,MONTHLY,28.64,49.25,,0,,FALSE,0,0,10,TRUE
cmjm0knbsguxyiem85xe9po6t,consumer-financing,trucks,TRUCK_LOAN,Trucks - Standard New - Enterprise,الشاحنات - القياسية الجديدة - المؤسسات,A standard truck & commercial-vehicle financing option.,تمويل الشاحنات والمركبات التجارية - الباقة القياسية.,"A standard truck & commercial-vehicle financing option, offered at a premium cost reflecting maximum flexibility with a larger 30% down payment that lowers your total financing. A 21.73% flat rate (37.95% declining), terms run 12–48 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 50,000 up to EGP 8,000,000.","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم أكبر 30% يقلّل إجمالي التمويل. بمعدل ثابت 21.73% (متناقص 37.95%)، وفترة سداد من 12 إلى 48 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 8,000,000 جنيه.",50000,8000000,12,48,MONTHLY,21.73,37.95,,30000,,FALSE,30,0,10,TRUE
cmgv6pbccynx76w0aq74s0bfb,consumer-financing,trucks,TRUCK_LOAN,Trucks - Standard Imported- Enterprise,الشاحنات - القياسية المستوردة - المؤسسات,A standard truck & commercial-vehicle financing option.,تمويل الشاحنات والمركبات التجارية - الباقة القياسية.,"A standard truck & commercial-vehicle financing option, offered at a premium cost reflecting maximum flexibility with a larger 30% down payment that lowers your total financing. A 26.48% flat rate (45.75% declining), terms run 12–48 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 50,000 up to EGP 8,000,000.","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم أكبر 30% يقلّل إجمالي التمويل. بمعدل ثابت 26.48% (متناقص 45.75%)، وفترة سداد من 12 إلى 48 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 8,000,000 جنيه.",50000,8000000,12,48,MONTHLY,26.48,45.75,,30000,,FALSE,30,0,10,TRUE
cmptdozq7in3c9q2k6strgkit,consumer-financing,trucks,TRUCK_LOAN,Trucks - Flexible New- Enterprise,الشاحنات - المرنة الجديدة - المؤسسات,A standard truck & commercial-vehicle financing option.,تمويل الشاحنات والمركبات التجارية - الباقة القياسية.,"A standard truck & commercial-vehicle financing option, offered at a premium cost reflecting maximum flexibility with a 20% down payment. A 22.81% flat rate (39.75% declining), terms run 12–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 50,000 up to EGP 8,000,000.","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم 20%. بمعدل ثابت 22.81% (متناقص 39.75%)، وفترة سداد من 12 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 8,000,000 جنيه.",50000,8000000,12,60,MONTHLY,22.81,39.75,,30000,,FALSE,20,0,10,TRUE
cmha5vg140blmmilie6ih44kc,consumer-financing,trucks,TRUCK_LOAN,Trucks - Flexible Imported- Enterprise,الشاحنات - المرنة المستوردة - المؤسسات,A standard truck & commercial-vehicle financing option.,تمويل الشاحنات والمركبات التجارية - الباقة القياسية.,"A standard truck & commercial-vehicle financing option, offered at a premium cost reflecting maximum flexibility with a 20% down payment. A 27.4% flat rate (47.25% declining), terms run 12–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 50,000 up to EGP 8,000,000.","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم 20%. بمعدل ثابت 27.4% (متناقص 47.25%)، وفترة سداد من 12 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 8,000,000 جنيه.",50000,8000000,12,60,MONTHLY,27.4,47.25,,30000,,FALSE,20,0,10,TRUE
cmwbeupv8o5dezop9szji7apf,consumer-financing,trucks,TRUCK_LOAN,Trucks - Economy Imported- Enterprise,الشاحنات - الاقتصادية المستوردة - المؤسسات,A standard truck & commercial-vehicle financing option.,تمويل الشاحنات والمركبات التجارية - الباقة القياسية.,"A standard truck & commercial-vehicle financing option, offered at a premium cost reflecting maximum flexibility with a larger 30% down payment that lowers your total financing. A 25.41% flat rate (44.01% declining), terms run 12–48 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 50,000 up to EGP 8,000,000.","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم أكبر 30% يقلّل إجمالي التمويل. بمعدل ثابت 25.41% (متناقص 44.01%)، وفترة سداد من 12 إلى 48 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 8,000,000 جنيه.",50000,8000000,12,48,MONTHLY,25.41,44.01,,30000,,FALSE,30,0,10,TRUE
cmdaxvbbt8cvw8ytl82m5ybfn,consumer-financing,trucks,TRUCK_LOAN,Trucks - Economy Plus Used - Enterprise,الشاحنات - الاقتصادية بلس المستعملة - المؤسسات,"A standard truck & commercial-vehicle financing option, for used vehicles (subject to car-age and mileage limits).","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، للمركبات المستعملة (وفق حدود العمر والكيلومترات).","A standard truck & commercial-vehicle financing option, for used vehicles (subject to car-age and mileage limits), offered at a premium cost reflecting maximum flexibility with a larger 30% down payment that lowers your total financing. A 27.4% flat rate (47.25% declining), terms run 12–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 50,000 up to EGP 8,000,000.","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، للمركبات المستعملة (وفق حدود العمر والكيلومترات)، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم أكبر 30% يقلّل إجمالي التمويل. بمعدل ثابت 27.4% (متناقص 47.25%)، وفترة سداد من 12 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 8,000,000 جنيه.",50000,8000000,12,60,MONTHLY,27.4,47.25,,30000,,FALSE,30,0,10,TRUE
cmyj5hux1wrm7au2toipegt76,consumer-financing,trucks,TRUCK_LOAN,Trucks - Economy Used- Enterprise,الشاحنات - الاقتصادية المستعملة - المؤسسات,"A standard truck & commercial-vehicle financing option, for used vehicles (subject to car-age and mileage limits).","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، للمركبات المستعملة (وفق حدود العمر والكيلومترات).","A standard truck & commercial-vehicle financing option, for used vehicles (subject to car-age and mileage limits), offered at a premium cost reflecting maximum flexibility with a larger 30% down payment that lowers your total financing. A 25.41% flat rate (44.01% declining), terms run 12–48 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 50,000 up to EGP 8,000,000.","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، للمركبات المستعملة (وفق حدود العمر والكيلومترات)، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم أكبر 30% يقلّل إجمالي التمويل. بمعدل ثابت 25.41% (متناقص 44.01%)، وفترة سداد من 12 إلى 48 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 8,000,000 جنيه.",50000,8000000,12,48,MONTHLY,25.41,44.01,,30000,,FALSE,30,0,10,TRUE
cmafgmrbq198j5jvzoxnjbhvm,consumer-financing,trucks,TRUCK_LOAN,Trucks - Economy Plus Imported- Enterprise,الشاحنات - الاقتصادية بلس المستوردة - المؤسسات,A standard truck & commercial-vehicle financing option.,تمويل الشاحنات والمركبات التجارية - الباقة القياسية.,"A standard truck & commercial-vehicle financing option, offered at a premium cost reflecting maximum flexibility with a larger 30% down payment that lowers your total financing. A 26.33% flat rate (45.51% declining), terms run 12–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 50,000 up to EGP 8,000,000.","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم أكبر 30% يقلّل إجمالي التمويل. بمعدل ثابت 26.33% (متناقص 45.51%)، وفترة سداد من 12 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 8,000,000 جنيه.",50000,8000000,12,60,MONTHLY,26.33,45.51,,30000,,FALSE,30,0,10,TRUE
cmf94yi9ypawi8uwtwswf07db,consumer-financing,trucks,TRUCK_LOAN,TRELLA - 20% DP NEW & USED,تريلا - 20% DP الجديدة & المستعملة,"A standard truck & commercial-vehicle financing option, for used vehicles (subject to car-age and mileage limits).","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، للمركبات المستعملة (وفق حدود العمر والكيلومترات).","A standard truck & commercial-vehicle financing option, for used vehicles (subject to car-age and mileage limits), offered at an above-average cost for added flexibility with a 20% down payment. A 19.66% flat rate (34.5% declining), terms run 12–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 50,000 up to EGP 10,000,000.","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، للمركبات المستعملة (وفق حدود العمر والكيلومترات)، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 19.66% (متناقص 34.5%)، وفترة سداد من 12 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 10,000,000 جنيه.",50000,10000000,12,60,MONTHLY,19.66,34.5,,60000,,FALSE,20,10,10,TRUE
